X_mm;Y_mm;Z_mm
9.188702573787729477e+01;7.596935499109778789e+01;3.009274824876317478e+00
2.349301810089015135e+02;7.362607046227532237e+01;4.641719039369697875e+00
9.231502290024795343e+01;7.595611342374677122e+01;3.003767296438828449e+00
2.208539626731764542e+02;7.342861816180091239e+01;4.602737396131883152e+00
2.440936869669988880e+02;7.266234245095414224e+01;1.951253924772514026e+00
1.373344642875236445e+02;7.458973492946155659e+01;3.144322557382555505e+00
1.901137627034177626e+02;7.347243648880481715e+01;1.831138451460445404e+00
1.218727276496697982e+02;7.533733529981014954e+01;3.496869695321679572e+00
2.013880156459049147e+02;7.391336500518355024e+01;4.957675489486303100e+00
9.288098649764653203e+01;7.593749284898008511e+01;2.980001727527122668e+00
8.233284540455031220e+01;7.517080037873046194e+01;8.365576732028715545e-01
7.781244723695246535e+01;7.578099252570392252e+01;9.032794562451306186e-01
2.079909981744106062e+02;7.410129110616954051e+01;4.157055443511043613e+00
1.959069248284899913e+02;7.354424826457753284e+01;6.117786767948123483e-01
2.058454942839683497e+02;7.351328977352549998e+01;5.161061043983909968e-01
1.059187690357625371e+02;7.580504947459104415e+01;3.420549661787333662e+00
9.298780508967377045e+01;7.589377282257775903e+01;2.656433968552296410e+00
1.273042150028005182e+02;7.504380271416827952e+01;1.669574362823088798e+00
9.336660997126706718e+01;7.593381969276900634e+01;3.040114065964970358e+00
6.385279068399448477e+01;7.590975782783154102e+01;1.060071586684788514e+00
1.898179699330897847e+02;7.415133221442819433e+01;6.730440737218441605e-01
6.588723149800931367e+01;7.623393348349945597e+01;2.170847278447425310e+00
1.278535892654997355e+02;7.536350848878778663e+01;3.393780804752412283e+00
1.899129850535892956e+02;7.395627386652341784e+01;1.033335491350140245e+00
9.313289733911561541e+01;7.586201358499140213e+01;2.733667427039344400e+00
1.198227771314294188e+02;7.464136044685018589e+01;1.488467391133045936e+00
9.390388994887939589e+01;7.532749205588345376e+01;4.372932465307053373e-01
9.486555994597117092e+01;7.537972065219037177e+01;4.385427726817954786e-01
1.198265995659562435e+02;7.508906889123433359e+01;3.424317382799325404e+00
1.228706789434204438e+02;7.498792675135270258e+01;3.100082755078437557e+00
2.330126576528342497e+01;7.642990500616437544e+01;7.171172954881212258e-02
2.050565086012541087e+02;7.369879460157905271e+01;4.448490653257093363e+00
2.098793707508686452e+02;7.437300135981388394e+01;4.539911789328965774e+00
2.034562881077050065e+02;7.367097922542009769e+01;4.598941447367285384e+00
9.488862715073916831e+01;7.588540125353866017e+01;3.039340141434785814e+00
1.603635024437764116e+02;7.411313801273075796e+01;2.650177147070446271e+00
6.992655319028877159e+01;7.601755257859834103e+01;2.388773406484117068e+00
7.736823657983076430e+01;7.600475677810482011e+01;2.958680685903527952e+00
1.354603451111608763e+02;7.490420817538901588e+01;1.023087468819602552e+00
9.031253571273728653e+01;7.599619677505711479e+01;3.065960664912642297e+00
2.063847840947993006e+02;7.455412684923645372e+01;4.175463872843872437e+00
1.344094668000997785e+02;7.494172662323921941e+01;1.537193692852272697e+00
2.029248509100766000e+02;7.384184057198801554e+01;2.000149137692238122e-01
2.253601080093155247e+02;7.352227162321229059e+01;5.062124316801822843e+00
9.583768011146466392e+01;7.531204184316622730e+01;2.052824914164096681e-01
9.585234812315658814e+01;7.588112422884516661e+01;3.037379329531829875e+00
6.082770334680571267e+01;7.582934700368319625e+01;7.079527926202564547e-01
7.430393814203715408e+01;7.587946743688650031e+01;2.940403626847887697e+00
2.002847688333029055e+02;7.326290021597947089e+01;1.929931829756158290e+00
2.516622745417901541e+01;7.614084975355629581e+01;-3.599753765018242624e-01
9.635397403949708917e+01;7.590176199912434640e+01;3.008325787336244783e+00
9.688708611295250250e+01;7.590678263590658048e+01;3.051469268589570127e+00
1.148517334034472270e+02;7.537276843968469109e+01;3.505893952395005009e+00
1.928766248055070776e+02;7.448296496797441080e+01;4.502098484076475948e+00
1.298796069886564624e+02;7.507392692603973217e+01;2.003350017376687386e+00
2.338562566893350265e+02;7.260952750908282383e+01;1.450762403942430057e+00
2.104037524863141755e+02;7.440270242365268416e+01;4.844439854496862097e+00
1.138667790828206137e+02;7.501974576678048834e+01;6.115121037868869180e-01
1.203435831823179569e+02;7.504680430634944344e+01;5.709294731897606168e-01
1.153709848899640633e+02;7.487426271466252103e+01;9.388832327917726595e-01
1.143594313778623075e+02;7.491637016740639865e+01;9.859304122510853530e-01
1.268249701430769818e+02;7.539329082100329060e+01;3.005274921967809210e+00
1.207043361299017761e+02;7.535747259370418760e+01;3.851323546417932064e+00
1.143845326411526599e+02;7.499477420416916118e+01;5.766683661997690225e-01
8.135611799157545931e+01;7.534189735254388154e+01;9.404410575488847401e-01
2.437198627380257676e+02;7.220937128860883547e+01;1.280695881036508776e+00
1.154150641329039786e+02;7.498430290603184289e+01;5.616227825134533225e-01
2.298962834061871092e+02;7.349962698815926387e+01;4.674541714185846075e+00
9.436748295966928879e+01;7.591524466225725121e+01;3.439406694091319938e+00
1.273365700665575844e+02;7.526636771054477038e+01;1.493073964932345232e+00
2.058650977872256078e+02;7.313579488786653826e+01;7.029338238129057004e-01
1.148526840914249192e+02;7.499732336975009162e+01;5.393870182270200653e-01
7.717748737499535139e+01;7.548936663581670814e+01;-2.246285919974661538e-01
7.186331912066077621e+01;7.627698177546706404e+01;2.522903102210431125e+00
2.418079824920606029e+02;7.354209706001685731e+01;3.655869954825269552e+00
6.882273610336358161e+01;7.568613155185619235e+01;2.179482744607152522e+00
1.633354296449069807e+02;7.441536328987277216e+01;2.920699968971636640e+00
1.208154991109527430e+02;7.543175931002807033e+01;3.439088701188967256e+00
9.336077757208495598e+01;7.539227194233495766e+01;7.402093049042036965e-02
1.158399917648372508e+02;7.489175755730575190e+01;9.968929387233054218e-01
1.345377683667044266e+02;7.540542122182768026e+01;2.710455265969180960e+00
7.283695432005286818e+01;7.584042718418527329e+01;2.181501787494134703e+00
1.052644039759698416e+02;7.534979231661584720e+01;1.465326887476258833e+00
2.213975854928637830e+02;7.354235713552741061e+01;9.840533334470348281e-01
1.158432643189234170e+02;7.502370368159476754e+01;5.813302514466989201e-01
1.378009177555009330e+02;7.533851904510650854e+01;2.676551510957508206e+00
1.034342821491556208e+02;7.469397580331182951e+01;7.889650415072733125e-01
2.298382610860844011e+02;7.347466288233857767e+01;5.011471439467383604e+00
1.163593854866426653e+02;7.492186953023816898e+01;9.984094715088354111e-01
1.348538257605888759e+02;7.489702316205500665e+01;1.004600535892737234e+00
2.098682248320505721e+02;7.365415578188914481e+01;4.616096127550466832e+00
1.168328499117912287e+02;7.525736923236516418e+01;1.939600626746390333e+00
1.064048187585687657e+02;7.582952441574572333e+01;3.061328847912595741e+00
1.943129320904892552e+02;7.477520829901975219e+01;4.173146801976638010e+00
1.623737061250332943e+02;7.445703001928352194e+01;2.518908601783107493e+00
2.048485491043607851e+02;7.377894360981508726e+01;9.671918281109461724e-01
2.429486930360515942e+02;7.327068032009049148e+01;5.326285376505262015e+00
8.135205229611595712e+01;7.538566628901547517e+01;5.284046882321997707e-01
7.926471047571877193e+01;7.576911298069636302e+01;2.062141398301957085e-01
1.590277864660687612e+02;7.404321907542303904e+01;1.620994326801965757e+00
7.229193561010450253e+01;7.560215317824687986e+01;1.450438795411985060e+00
1.294358862747975252e+02;7.490585317269031407e+01;2.010421729937741375e+00
2.255815497829236733e+02;7.319793705424430641e+01;7.530804609725655352e-01
1.169047782563189628e+02;7.496375837831403999e+01;1.008197362288308030e+00
2.464440192883385521e+02;7.389173272643624557e+01;4.961661000595678495e+00
2.112385235430899115e+02;7.395190338595476476e+01;4.087921301244069383e+00
1.058651035158036535e+02;7.529492081902444056e+01;5.858826528108511678e-01
1.353664629474321259e+02;7.491942199123418789e+01;3.457099881248197448e+00
2.185770608505081896e+02;7.351563183325080786e+01;4.858820585779721313e+00
1.936840678493726386e+01;7.619268277295635983e+01;2.948872497711233498e-01
1.173364904494700482e+02;7.498503219967533084e+01;5.482370912692279274e-01
1.178099552641020296e+02;7.496953893962030691e+01;5.208465954574394985e-01
2.386677940881989457e+02;7.286491936887625798e+01;2.448005507790047997e+00
2.407581126030102894e+02;7.326112766578616231e+01;1.109918668560033295e+00
1.223351370452496809e+02;7.490025586450657613e+01;9.901352961343541370e-01
7.992158337054092954e+01;7.571713429552281127e+01;2.962204023207009040e-01
1.973793290737274333e+02;7.444287738823398115e+01;4.881726357474607703e+00
5.698133758922962500e+01;7.576467961037690202e+01;1.817904068160185460e+00
2.289114670832751983e+02;7.318870535637543639e+01;4.619449575552288856e+00
1.024179710338840152e+02;7.586297497840894266e+01;3.133932702949951743e+00
1.923404740438193130e+02;7.401434540942923945e+01;4.911983935815407598e+00
7.039931745044570732e+01;7.591962248585468842e+01;1.152451878146575348e+00
1.208694247585706165e+02;7.455352172807577915e+01;1.387332019668242822e+00
1.178898882806066553e+02;7.553093364642576546e+01;3.032671090998698471e+00
1.293483060894718619e+02;7.493900625877151356e+01;9.764168579205024789e-01
2.198630580778273611e+02;7.428716158996923014e+01;4.426649603996790638e+00
1.593741426032900108e+02;7.412539837004715082e+01;1.669588221982607257e+00
1.178646063047007857e+02;7.487518622325485751e+01;1.038550980899985765e+00
1.598452015606239627e+02;7.485490112816756891e+01;3.228300829998948629e+00
2.349288960366501442e+02;7.330948385250367494e+01;1.429730399961553822e+00
2.058499019562363799e+02;7.355629855314407450e+01;1.529042818110914470e-01
1.183775465887587472e+02;7.534774268097369543e+01;1.883157907567736933e+00
1.948296141997454640e+02;7.350689874868049856e+01;1.035055222238996375e+00
2.464597773284469895e+02;7.309452984049097779e+01;1.943220996282831958e+00
7.288011919847609477e+01;7.591168813866350717e+01;1.439387493553800468e+00
2.257586569175322495e+02;7.305618489279694927e+01;7.510611352576375133e-01
1.348969632571217687e+02;7.467896046110421082e+01;3.479979404209212923e+00
1.144248277763012140e+02;7.528741331632872402e+01;6.587702133189817788e-01
7.928629234082762878e+01;7.578238187588141272e+01;1.130325919956835845e+00
2.428238712210587380e+02;7.355438349491622319e+01;4.538027634307290725e+00
2.203252035967396694e+02;7.346479536220674333e+01;1.479330846794537191e+00
1.188769534380476784e+02;7.497729509287115945e+01;9.942796510099491947e-01
1.193598123512604872e+02;7.499551872573783839e+01;9.725823662040111728e-01
2.438333020529543091e+02;7.398328189513387088e+01;5.469112950918438187e+00
1.258605740984796171e+02;7.536976043340796139e+01;2.963003297017971605e+00
2.139611501869192978e+02;7.358400886955563180e+01;4.900737826776078165e+00
5.648480115191049578e+01;7.597382244578204791e+01;1.546235499700430172e+00
1.929363284118419699e+02;7.310578505990201847e+01;7.191043462654074236e-01
1.194111163185909845e+02;7.524141615295904728e+01;1.941138421461503727e+00
1.197419392000720109e+02;7.530058286862747252e+01;1.876606770212511544e+00
1.022585996755550468e+02;7.577130178755469103e+01;3.791858498970026581e+00
1.198791899646181065e+02;7.501048948196755362e+01;1.018310626039222733e+00
1.597900305772267870e+02;7.448299124689452810e+01;1.475540527260058798e+00
2.353829120879055949e+02;7.331557837509694764e+01;-4.261945475218255341e-02
1.168394490832576906e+02;7.499942066853816414e+01;6.292988930251822710e-01
1.593635787163549651e+02;7.482448445462998166e+01;2.119135174426548751e+00
2.473127530694075915e+02;7.338519000515648827e+01;1.645776077191366538e+00
1.208477419416370537e+02;7.508322785476137540e+01;5.623610897069410974e-01
2.154302898462561018e+02;7.359123172481308472e+01;4.955147715806919706e+00
2.302543419278026988e+02;7.256334163059565867e+01;1.050947535402213528e+00
1.263800424033910303e+02;7.541735724996601675e+01;2.967621330252640188e+00
1.943143643581178992e+02;7.360410711855205079e+01;2.412923957937768982e-01
1.213379924824677403e+02;7.548852003162335222e+01;3.007735490085071461e+00
2.360948625809865860e+02;7.358430938980261260e+01;3.684912266474875242e+00
2.129440875788251901e+02;7.369300911352758021e+01;5.012953757242210706e+00
1.218508919545982110e+02;7.513846342068615058e+01;2.024148834144866793e+00
1.313652063444340001e+02;7.460437407168488733e+01;2.022907574253601570e+00
1.219152499726732941e+02;7.494974114413929556e+01;6.089368813861862906e-01
1.224123307945427825e+02;7.490212195319412558e+01;1.508211079382143494e+00
2.288935737312161791e+02;7.345006307391558664e+01;5.163671472163862131e-01
1.198450476996765133e+02;7.489227740883646334e+01;1.518467273097254155e+00
1.228786762872986742e+02;7.498580814023841867e+01;1.052398045932247284e+00
2.108894677140762042e+02;7.403400214230568110e+01;4.208686112684071112e+00
6.990851688276927689e+01;7.554557634399084520e+01;-7.153196972331164749e-02
7.686449506259815223e+01;7.599677682396871603e+01;3.038266150729930448e+00
1.228910908617651216e+02;7.545180538134998471e+01;3.073992857459103778e+00
2.055224016603792734e+02;7.446226867004773453e+01;4.457746019610841159e+00
6.289620523160201060e+01;7.586731143654630216e+01;1.392247956864961722e+00
1.062630273185138066e+02;7.500247064822555387e+01;2.101441671451950155e-01
1.233502549741824907e+02;7.547089716255321434e+01;3.048974044294093577e+00
2.274442664052680527e+02;7.338208314613827099e+01;6.322977588121118098e-01
5.003188420082836529e+01;7.566399447184501525e+01;1.530325207362099316e-01
2.138191040852164235e+02;7.293828433757349217e+01;1.109913998795709400e+00
1.244274841527219309e+02;7.499842294491112682e+01;2.032228257086534651e+00
1.893674236282753753e+01;7.619849594356919908e+01;4.004801658247716389e-01
2.359237193131679931e+02;7.355655969483959211e+01;5.595336799416250173e+00
1.058515628499623347e+02;7.582295256110465687e+01;3.056347492839931235e+00
1.298867281469819943e+02;7.497539556961746143e+01;1.489024679326543144e+00
1.969128191026240984e+02;7.431884362813974576e+01;5.754606816766839827e+00
1.983012969654071469e+02;7.398228555041092136e+01;4.608453945571566734e+00
1.262530112511196307e+02;7.493126746926496651e+01;1.377446032118495367e+00
1.987550468167208706e+01;7.646198684990123695e+01;5.536417498471873921e-02
1.267317598296522903e+02;7.506311894644957761e+01;9.226441746343407857e-01
6.701209709964814465e+01;7.584282168152161319e+01;3.852118999656984899e-01
1.278867563692775633e+02;7.479174936064330836e+01;2.063668513756685030e+00
1.198034658627024527e+02;7.526839274535306856e+01;9.610492203976850334e-01
6.738982925338683572e+01;7.609462342217970843e+01;2.458204712720164498e+00
1.363597995469258137e+02;7.531822259230077066e+01;2.940588586793556836e+00
4.539641613205021287e+01;7.606617627643946378e+01;1.498735769309543331e+00
1.283754962791783782e+02;7.536673267633624107e+01;3.032643456745454102e+00
1.288623524555289634e+02;7.533944912630717283e+01;3.009373348157540207e+00
1.294086756886322007e+02;7.500352867729475292e+01;1.444172226448113383e+00
1.298737334463494904e+02;7.493659097426576920e+01;1.058572327812350222e+00
1.304333987733556910e+02;7.503918289984882506e+01;1.981524120401543465e+00
1.998063515086646476e+02;7.405891953674507988e+01;4.517016387606294536e+00
1.317229131094693457e+02;7.498468867145415118e+01;3.040037190222698804e+00
